0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.7522907592904223,-2.1368985422092877,0.5623802916116171,-0.17639277521317948,0.8091038250518661,-0.2902928878425021,0.7310657211194048,0.1470307832164084,0.4442135837510575,-0.014430360558828816,-0.3934498030465501,0.054370079706750805,0.5022574920704391,0.4378302593166925,-1.7562556018523736,-0.0683320190291082,0.6633590350527113,2.61587074054853,-1.055082150023064,-0.4704463462906643
-0.6372166142676402,0.049790857989181446,1.2351280626818872,0.23607527472720707,1.0571756235089504,-0.82804406865849,-1.3026969565959379,0.2328682226352521,-1.0378844255387152,1.8900955402473862,1.1853096842051936,-1.006192519674667,-0.13289318198707117,-0.6045548561474728,-0.0667772715836183,1.357239427156506,0.9729480018038749,1.6518254002221011,1.3477438468298453,-0.15272067684501503
0.5944583579496383,-0.19522899676532451,0.8612159063200601,-0.11521170651821987,0.6045003773138898,0.2613110457030831,-0.17579891462054856,-0.3402460724211738,0.5406943643684483,1.7905755586005696,0.7952532141694129,-0.10636190486581716,0.5625109586700595,0.11958119789604231,-0.9706908144880128,1.2384868826675348,1.6165111846882692,0.43214477911744775,-0.999538577258168,0.08114244285415927
1.9343901868981561,1.1157010115956811,0.7663285190559096,1.7437875716634876,1.1809643927258744,0.554153167060661,-0.19408106835880218,0.10420877051084043,-0.07831817834059933,0.6004723284235227,-0.8384613160953436,1.2482327369415118,0.11593762924101604,-0.41949613979344813,2.7241182074881025,-2.949845064358998,-0.8712042124882592,-2.40908069490504,-0.2683719373588913,-0.9028442487133836
1.5054738142197621,-0.5302834908758574,0.39200386380521607,-0.5363760441238754,0.8418027218994143,-0.19791240430061768,0.48256709338365156,-0.3733116077601559,-0.8233641675098117,-0.1634460713252839,1.042477969975016,-0.822155775409807,-1.2158112932587215,-0.3229135489904571,1.7195216920743521,0.24861004634135814,-0.5678478677025488,0.32592488894080146,2.477909498998329,0.9031983404138884
1.256733256694931,0.025159745169308738,-0.04920434346223683,0.5802449570022817,-0.044901089131708385,-0.7409335877296452,-0.943385968014922,-0.844513753479029,1.449330028535209,-0.03203781789878126,0.5477323979274762,0.5797827133450946,-0.7464705366005765,0.6592477660503017,0.28039929303086225,-1.3110806401347523,-0.2245256297650912,-0.21318954221817857,1.2663675729565218,3.2185570422298215
2.411496950554916,-0.5883376801293811,-0.123340818601417,0.2814611783760438,0.13588071542742036,-0.12318804103589379,-1.0070554417854822,-0.724387620687975,-0.13895917304698283,-0.8209247152095259,-0.6245016010737653,-1.0108141486627857,0.8939235573632515,-1.5704286557713871,1.4200309994455707,-1.2895471074020222,-1.1013971685931347,-0.05833698056683939,-1.0762947483286163,-0.9334015302497409
-0.8966133329011584,0.3934360413732885,-0.11252989246410725,-0.1836209572858498,0.11014697046330234,0.594886524875071,-1.7823441804063525,-1.6866144853400138,0.1566254149330599,-0.0501671032625273,0.6501281018863627,-1.379205585290219,-0.7842875114314874,1.618339751180007,-2.5092686902800856,1.1160452634496445,-0.8298959633658213,1.569375275211029,0.3202161201920724,6.229127064823128
-2.0113818840484967,-1.4218257458685184,-0.6845956473208837,0.8910291632098252,0.21797463292651081,0.5281701872201854,-0.016423306365418177,0.17873778082278147,0.3743703696084739,1.0944731749258483,0.23437264252212117,-1.186352830561817,0.9119033264238396,0.10018790139289405,-5.804022467874851,0.11334344337457973,-1.0260576602060605,4.147725056415498,-1.285201979678099,-2.957010281367747
0.32036635754004,-0.9848073242596553,0.9694750411579733,0.10219056755594899,-1.295708546772573,-0.3893948409889237,-1.0119208789900085,-0.5738726068948636,-0.48781683756898553,-1.4218408869667372,0.1863368604854203,-0.7074749858693802,-0.7103872820093698,0.7883413169817,4.376733265053161,-0.36967679438308937,1.8919292957305744,-1.7612568089660878,1.7568134305769776,2.5293794164963423
